districtid,timeid,statemean,statestdev
507,8,0.97,5.30
507,9,1.47,7.77
507,10,1.44,7.42
507,11,1.94,7.21
507,12,7.03,26.69
507,13,8.00,31.59
507,14,18.03,80.78
507,15,34.97,156.37
507,16,58.88,276.71
507,17,38.38,130.06
507,18,40.47,116.44
507,19,48.72,114.45
507,20,64.12,107.44
507,21,69.75,85.77
507,22,57.66,72.58
507,23,75.47,82.88
507,24,83.62,79.48
508,1,0.07,0.25
508,2,0.12,0.33
508,3,0.32,0.47
508,4,0.46,0.50
508,5,0.47,0.58
508,6,0.54,0.60
508,7,2.55,5.13
508,8,2.89,5.74
508,9,3.42,4.49
508,10,5.91,8.20
508,11,4.72,6.59
508,12,5.77,5.98
508,13,8.07,10.07
508,14,7.96,10.77
508,15,8.97,16.91
508,16,10.61,16.82
508,17,19.39,32.18
508,18,27.00,35.11
508,19,39.78,58.23
508,20,47.57,57.99
508,21,62.34,80.57
508,22,63.46,91.78
508,23,69.70,101.04
508,24,74.91,98.18
509,1,0.00,0.00
509,2,0.00,0.00
509,3,0.04,0.19
509,4,0.04,0.19
509,5,0.04,0.19
509,6,0.04,0.19
509,7,0.04,0.19
509,8,0.30,1.17
509,9,0.26,0.98
509,10,2.85,3.37
509,11,3.04,4.75
509,12,2.30,2.27
509,13,2.81,3.37
509,14,5.70,10.95
509,15,4.00,7.67
509,16,4.15,5.93
509,17,5.63,8.31
509,18,9.67,14.48
509,19,8.67,10.47
509,20,5.22,5.15
509,21,8.41,11.52
509,22,15.85,40.84
509,23,14.67,18.76
509,24,28.70,44.60
510,1,0.00,0.00
510,2,0.00,0.00
510,3,0.33,0.58
510,4,0.33,0.58
510,5,0.00,0.00
510,6,0.33,0.58
510,7,0.00,0.00
510,8,0.33,0.58
510,9,1.33,1.53
510,10,0.67,1.15
510,11,1.33,2.31
510,12,3.00,5.20
510,13,4.67,7.23
510,14,16.67,28.87
510,15,5.33,8.39
510,16,26.67,42.72
510,17,5.33,4.51
510,18,22.33,24.85
510,19,46.33,58.59
510,20,15.00,23.43
510,21,13.33,21.39
510,22,17.67,29.74
510,23,26.33,29.37
510,24,37.67,35.30
511,1,0.24,0.44
511,2,0.24,0.44
511,3,0.57,0.51
511,4,0.62,0.50
511,5,0.52,0.51
511,6,0.38,0.50
511,7,1.33,2.33
511,8,2.14,3.48
511,9,2.29,2.95
511,10,2.24,3.02
511,11,12.05,34.03
511,12,10.71,13.39
511,13,13.90,30.18
511,14,18.52,27.87
511,15,22.24,43.22
511,16,24.10,41.34
511,17,22.90,28.56
511,18,35.52,37.52
511,19,37.19,49.41
511,20,39.24,44.16
511,21,43.38,41.78
511,22,37.38,31.97
511,23,55.05,37.57
511,24,66.33,45.27
512,1,0.18,0.39
512,2,0.21,0.41
512,3,0.26,0.45
512,4,0.44,0.50
512,5,0.56,0.50
512,6,0.76,0.43
512,7,9.62,42.68
512,8,12.26,47.93
512,9,24.26,121.16
512,10,12.74,47.30
512,11,13.03,48.97
512,12,15.35,51.02
512,13,15.50,59.19
512,14,16.15,54.44
512,15,17.85,46.53
512,16,21.18,51.15
512,17,25.09,53.99
512,18,28.12,55.33
512,19,31.91,54.57
512,20,33.06,50.55
512,21,32.12,48.16
512,22,32.26,49.22
512,23,17.24,16.37
512,24,37.47,56.57
513,1,0.07,0.25
513,2,0.12,0.33
513,3,0.34,0.48
513,4,0.46,0.50
513,5,0.47,0.58
513,6,0.54,0.60
513,7,2.54,5.13
513,8,2.89,5.74
513,9,3.43,4.49
513,10,5.96,8.18
513,11,4.73,6.59
513,12,5.84,5.97
513,13,8.04,10.08
513,14,7.93,10.78
513,15,9.03,16.89
513,16,10.65,16.81
513,17,19.54,32.12
513,18,27.07,35.08
513,19,39.84,58.22
513,20,48.39,57.97
513,21,62.92,80.30
513,22,64.39,91.57
513,23,70.41,100.78
513,24,76.00,97.88
514,1,0.07,0.25
514,2,0.12,0.33
514,3,0.34,0.48
514,4,0.46,0.50
514,5,0.46,0.58
514,6,0.53,0.60
514,7,2.54,5.13
514,8,2.88,5.74
514,9,3.38,4.49
514,10,5.96,8.18
514,11,4.70,6.60
514,12,5.70,5.94
514,13,8.04,10.08
514,14,7.99,10.75
514,15,8.89,16.92
514,16,10.64,16.81
514,17,19.51,32.13
514,18,27.00,35.11
514,19,39.59,58.24
514,20,48.30,58.02
514,21,62.36,80.56
514,22,64.20,91.67
514,23,70.11,100.94
514,24,75.38,98.16
515,1,0.00,0.00
515,2,0.00,0.00
515,3,0.30,0.47
515,4,0.06,0.24
515,5,0.12,0.33
515,6,0.00,0.00
515,7,0.18,0.73
515,8,0.18,0.58
515,9,0.12,0.42
515,10,2.45,5.08
515,11,7.09,7.66
515,12,5.52,8.15
515,13,8.42,20.47
515,14,5.12,6.13
515,15,9.82,35.37
515,16,24.64,135.10
515,17,12.64,71.34
515,18,125.82,149.30
515,19,132.09,158.87
515,20,139.36,113.84
515,21,145.09,113.81
515,22,318.55,288.77
515,23,26.85,73.45
515,24,35.97,92.85
516,1,0.14,0.36
516,2,0.71,0.47
516,3,0.86,0.36
516,4,0.57,0.51
516,5,0.36,0.50
516,6,0.57,0.51
516,7,0.57,0.51
516,8,0.29,0.83
516,9,1.36,1.08
516,10,3.21,3.98
516,11,0.93,0.27
516,12,7.07,5.78
516,13,3.43,3.39
516,14,8.71,7.71
516,15,6.57,7.24
516,16,14.50,10.35
516,17,31.21,25.76
516,18,41.00,40.46
516,19,24.21,37.47
516,20,70.57,67.22
516,21,90.43,126.21
516,22,89.00,77.23
516,23,126.93,116.16
516,24,144.14,105.69
517,1,0.05,0.21
517,2,0.14,0.35
517,3,0.23,0.43
517,4,0.00,0.00
517,5,0.00,0.00
517,6,0.00,0.00
517,7,0.00,0.00
517,8,5.32,14.01
517,9,5.91,14.03
517,10,5.91,10.10
517,11,14.14,19.62
517,12,15.68,22.81
517,13,20.59,36.82
517,14,20.09,30.90
517,15,24.36,42.35
517,16,32.00,62.01
517,17,59.59,109.07
517,18,96.18,170.22
517,19,108.18,179.68
517,20,112.59,187.85
517,21,128.50,186.58
517,22,133.55,181.02
517,23,141.91,141.07
517,24,133.09,128.55
518,1,0.03,0.19
518,2,0.03,0.19
518,3,0.21,0.41
518,4,0.17,0.38
518,5,0.10,0.31
518,6,0.14,0.35
518,7,0.38,0.49
518,8,0.45,0.51
518,9,3.07,6.35
518,10,4.45,6.81
518,11,3.90,3.11
518,12,7.10,11.98
518,13,9.03,16.89
518,14,8.38,12.11
518,15,10.10,12.23
518,16,20.52,41.08
518,17,20.93,40.58
518,18,21.62,38.12
518,19,48.66,105.15
518,20,54.28,74.85
518,21,56.93,71.10
518,22,83.62,90.29
518,23,94.41,92.89
518,24,111.41,156.92
519,1,0.00,0.00
519,2,0.12,0.35
519,3,0.00,0.00
519,4,0.00,0.00
519,5,0.00,0.00
519,6,0.00,0.00
519,7,0.00,0.00
519,8,0.00,0.00
519,9,0.00,0.00
519,10,0.00,0.00
519,11,0.00,0.00
519,12,0.38,0.74
519,13,4.62,5.50
519,14,2.12,1.64
519,15,0.50,0.53
519,16,0.62,0.74
519,17,1.25,1.28
519,18,2.88,2.95
519,19,4.50,9.71
519,20,0.75,1.04
519,21,1.50,1.31
519,22,7.25,11.93
519,23,2.12,2.17
519,24,4.00,8.96
520,1,0.06,0.25
520,2,0.16,0.37
520,3,0.44,0.50
520,4,0.69,0.47
520,5,0.44,0.50
520,6,0.41,0.50
520,7,0.53,2.66
520,8,0.97,5.30
520,9,1.47,7.77
520,10,1.44,7.42
520,11,2.00,7.20
520,12,7.12,26.67
520,13,8.06,31.58
520,14,18.00,80.78
520,15,35.09,156.34
520,16,58.75,276.74
520,17,38.59,130.01
520,18,40.38,116.46
520,19,49.06,114.40
520,20,63.94,107.49
520,21,69.78,85.76
520,22,58.00,72.36
520,23,75.66,82.83
520,24,83.28,79.49
521,1,0.09,0.30
521,2,0.00,0.00
521,3,0.27,0.47
521,4,0.36,0.50
521,5,0.27,0.47
521,6,0.00,0.00
521,7,0.00,0.00
521,8,0.45,0.52
521,9,0.91,1.04
521,10,1.82,2.04
521,11,2.27,2.20
521,12,1.91,1.97
521,13,1.91,1.81
521,14,2.36,3.07
521,15,3.09,3.11
521,16,2.45,2.07
521,17,1.82,1.25
521,18,3.73,4.58
521,19,3.00,3.19
521,20,4.82,3.71
521,21,10.09,13.25
521,22,8.73,7.17
521,23,10.09,15.88
521,24,13.27,15.06
522,1,0.02,0.14
522,2,0.12,0.33
522,3,0.12,0.33
522,4,0.39,0.49
522,5,0.39,0.53
522,6,0.31,0.68
522,7,2.35,5.51
522,8,2.65,8.11
522,9,4.59,12.18
522,10,4.96,12.88
522,11,5.63,13.83
522,12,5.25,9.16
522,13,4.35,11.65
522,14,3.61,6.61
522,15,3.88,7.50
522,16,6.92,13.52
522,17,10.98,21.75
522,18,13.73,25.32
522,19,14.20,28.26
522,20,16.94,31.38
522,21,18.10,31.79
522,22,20.86,32.61
522,23,24.24,38.23
522,24,28.24,45.25
523,1,0.02,0.14
523,2,0.12,0.33
523,3,0.12,0.33
523,4,0.37,0.49
523,5,0.37,0.53
523,6,0.31,0.68
523,7,2.14,5.38
523,8,2.65,8.11
523,9,4.55,12.19
523,10,4.92,12.89
523,11,5.61,13.83
523,12,5.25,9.16
523,13,4.33,11.65
523,14,3.55,6.63
523,15,3.84,7.51
523,16,6.80,13.55
523,17,10.76,21.80
523,18,13.71,25.33
523,19,14.00,28.32
523,20,16.82,31.43
523,21,17.98,31.84
523,22,20.73,32.66
523,23,24.02,38.33
523,24,28.02,45.35
524,1,0.03,0.16
524,2,0.07,0.27
524,3,0.28,0.45
524,4,0.28,0.45
524,5,0.35,0.48
524,6,0.30,0.46
524,7,0.33,0.47
524,8,0.38,0.49
524,9,0.50,0.51
524,10,0.68,0.47
524,11,0.68,0.47
524,12,0.65,0.48
524,13,0.70,0.46
524,14,0.68,0.47
524,15,0.72,0.45
524,16,0.72,0.45
524,17,0.72,0.45
524,18,0.72,0.51
524,19,125.30,320.93
524,20,126.92,291.80
524,21,176.93,421.82
524,22,218.35,555.91
524,23,185.93,468.23
524,24,203.25,468.30
525,1,0.14,0.36
525,2,0.29,0.46
525,3,0.38,0.50
525,4,0.67,0.48
525,5,0.48,0.51
525,6,0.33,0.48
525,7,8.00,13.35
525,8,7.52,9.52
525,9,1.48,1.94
525,10,1.19,1.63
525,11,2.62,2.58
525,12,1.76,1.64
525,13,4.67,5.99
525,14,6.90,10.49
525,15,6.19,6.17
525,16,8.48,15.38
525,17,11.57,19.67
525,18,16.76,21.88
525,19,23.38,31.27
525,20,44.29,46.24
525,21,47.14,48.69
525,22,48.67,46.98
525,23,61.76,81.00
525,24,68.76,61.59
526,1,0.07,0.25
526,2,0.12,0.33
526,3,0.34,0.48
526,4,0.45,0.50
526,5,0.46,0.58
526,6,0.53,0.60
526,7,2.45,5.07
526,8,2.82,5.74
526,9,3.45,4.48
526,10,5.96,8.18
526,11,4.73,6.59
526,12,5.84,5.97
526,13,8.08,10.07
526,14,7.82,10.77
526,15,8.96,16.91
526,16,10.61,16.82
526,17,19.30,32.19
526,18,27.04,35.09
526,19,39.62,58.24
526,20,48.24,58.04
526,21,62.72,80.43
526,22,63.69,91.79
526,23,69.35,101.03
526,24,75.54,98.12
527,1,0.07,0.25
527,2,0.12,0.33
527,3,0.34,0.48
527,4,0.46,0.50
527,5,0.47,0.58
527,6,0.53,0.60
527,7,2.57,5.12
527,8,2.89,5.74
527,9,3.43,4.49
527,10,5.96,8.18
527,11,4.73,6.59
527,12,5.80,5.98
527,13,8.09,10.06
527,14,7.99,10.75
527,15,9.03,16.89
527,16,10.57,16.83
527,17,19.03,32.11
527,18,27.18,35.01
527,19,39.93,58.19
527,20,48.36,57.98
527,21,62.70,80.44
527,22,64.14,91.70
527,23,70.08,100.95
527,24,75.09,98.19
528,1,0.03,0.19
528,2,0.03,0.19
528,3,0.21,0.41
528,4,0.17,0.38
528,5,0.10,0.31
528,6,0.14,0.35
528,7,0.38,0.49
528,8,0.41,0.50
528,9,3.00,6.38
528,10,4.52,6.80
528,11,4.17,3.20
528,12,6.69,11.98
528,13,8.83,16.93
528,14,8.10,12.17
528,15,9.97,12.26
528,16,19.72,41.15
528,17,21.21,40.53
528,18,21.14,38.20
528,19,47.86,105.37
528,20,53.97,74.94
528,21,56.52,71.24
528,22,85.34,89.56
528,23,89.72,89.76
528,24,107.90,157.79
529,1,0.06,0.25
529,2,0.16,0.37
529,3,0.41,0.50
529,4,0.69,0.47
529,5,0.44,0.50
529,6,0.41,0.50
529,7,0.53,2.66
529,8,0.97,5.30
529,9,1.47,7.77
529,10,1.44,7.42
529,11,1.94,7.21
529,12,7.09,26.68
529,13,8.09,31.57
529,14,18.06,80.77
529,15,34.84,156.39
529,16,59.00,276.69
529,17,38.25,130.09
529,18,40.50,116.44
529,19,49.25,114.36
529,20,64.59,107.25
529,21,70.72,85.30
529,22,57.09,72.82
529,23,76.12,82.66
529,24,84.88,79.00
530,1,0.06,0.25
530,2,0.12,0.34
530,3,0.44,0.50
530,4,0.66,0.48
530,5,0.44,0.50
530,6,0.38,0.49
530,7,0.53,2.66
530,8,0.97,5.30
530,9,1.47,7.77
530,10,1.34,7.42
530,11,1.97,7.21
530,12,6.59,26.62
530,13,7.69,31.58
530,14,17.94,80.79
530,15,33.97,156.45
530,16,57.38,276.88
530,17,35.59,129.63
530,18,39.03,116.45
530,19,47.06,114.20
530,20,58.94,104.79
530,21,66.84,84.96
530,22,52.75,69.64
530,23,72.66,81.82
530,24,81.97,79.07
531,1,0.07,0.25
531,2,0.11,0.31
531,3,0.32,0.47
531,4,0.45,0.50
531,5,0.46,0.58
531,6,0.53,0.60
531,7,2.46,5.09
531,8,2.57,5.18
531,9,3.08,3.53
531,10,5.77,8.13
531,11,4.59,6.56
531,12,5.74,5.97
531,13,7.81,9.93
531,14,7.74,10.70
531,15,8.57,16.64
531,16,10.04,16.28
531,17,19.14,32.16
531,18,26.80,35.14
531,19,39.58,58.24
531,20,48.16,58.06
531,21,62.39,80.56
531,22,63.66,91.79
531,23,69.59,101.05
531,24,74.76,98.14
532,1,0.18,0.39
532,2,0.18,0.39
532,3,0.26,0.45
532,4,0.41,0.50
532,5,0.56,0.50
532,6,0.76,0.43
532,7,9.71,42.67
532,8,12.00,47.96
532,9,24.24,121.16
532,10,12.68,47.31
532,11,12.85,49.00
532,12,15.21,51.06
532,13,15.35,59.22
532,14,16.09,54.45
532,15,17.41,46.62
532,16,21.00,51.20
532,17,24.71,54.08
532,18,27.62,55.44
532,19,31.47,54.69
532,20,32.03,50.64
532,21,31.50,48.32
532,22,31.85,49.42
532,23,16.71,16.37
532,24,37.12,56.72
533,1,0.07,0.25
533,2,0.12,0.33
533,3,0.32,0.47
533,4,0.46,0.50
533,5,0.46,0.58
533,6,0.54,0.60
533,7,2.57,5.12
533,8,2.88,5.74
533,9,3.35,4.48
533,10,5.91,8.20
533,11,4.72,6.59
533,12,5.85,5.96
533,13,8.12,10.04
533,14,7.96,10.77
533,15,9.03,16.89
533,16,10.57,16.83
533,17,19.28,32.19
533,18,27.12,35.05
533,19,39.97,58.17
533,20,48.12,58.07
533,21,62.31,80.57
533,22,63.99,91.75
533,23,70.27,100.86
533,24,75.85,97.98
534,1,0.14,0.36
534,2,0.29,0.46
534,3,0.43,0.51
534,4,0.67,0.48
534,5,0.48,0.51
534,6,0.38,0.50
534,7,6.95,13.06
534,8,6.24,8.37
534,9,1.95,3.01
534,10,1.19,1.63
534,11,2.52,2.64
534,12,1.76,1.64
534,13,4.57,6.05
534,14,6.90,10.49
534,15,6.14,6.21
534,16,8.43,15.40
534,17,11.38,19.75
534,18,16.33,22.11
534,19,23.05,31.48
534,20,44.19,46.30
534,21,47.48,48.38
534,22,48.29,47.31
534,23,61.48,81.15
534,24,68.95,61.44
535,1,0.00,0.00
535,2,0.00,0.00
535,3,0.00,0.00
535,4,0.00,0.00
535,5,0.00,0.00
535,6,0.00,0.00
535,7,0.00,0.00
535,8,0.00,0.00
535,9,0.00,0.00
535,10,0.00,0.00
535,11,1.33,2.69
535,12,9.67,17.46
535,13,1.22,1.92
535,14,1.11,1.27
535,15,3.89,5.33
535,16,5.78,7.97
535,17,5.33,6.24
535,18,4.11,3.82
535,19,6.22,8.01
535,20,5.89,6.79
535,21,3.67,4.64
535,22,10.11,18.77
535,23,4.00,4.47
535,24,6.67,14.14
536,1,0.00,0.00
536,2,0.00,0.00
536,3,0.00,0.00
536,4,0.00,0.00
536,5,0.00,0.00
536,6,0.00,0.00
536,7,0.00,0.00
536,8,0.00,0.00
536,9,0.00,0.00
536,10,0.00,0.00
536,11,1.33,2.69
536,12,7.11,16.94
536,13,1.22,1.92
536,14,1.00,1.32
536,15,2.56,4.48
536,16,5.56,8.08
536,17,5.11,6.37
536,18,3.44,3.78
536,19,4.44,6.13
536,20,5.89,6.79
536,21,3.67,4.64
536,22,10.00,18.83
536,23,4.00,4.47
536,24,6.78,14.10
537,1,0.05,0.23
537,2,0.12,0.33
537,3,0.34,0.48
537,4,0.46,0.50
537,5,0.46,0.58
537,6,0.53,0.60
537,7,2.53,5.13
537,8,2.81,5.74
537,9,3.43,4.49
537,10,5.89,8.20
537,11,4.58,6.54
537,12,5.81,5.98
537,13,7.97,10.08
537,14,7.82,10.77
537,15,8.89,16.92
537,16,10.61,16.82
537,17,19.32,32.19
537,18,26.55,35.06
537,19,39.51,58.23
537,20,46.50,56.68
537,21,62.16,80.59
537,22,63.07,91.65
537,23,68.38,100.52
537,24,74.04,97.75
538,1,0.18,0.39
538,2,0.21,0.41
538,3,0.26,0.45
538,4,0.41,0.50
538,5,0.59,0.50
538,6,0.79,0.41
538,7,9.79,42.65
538,8,12.29,47.92
538,9,24.26,121.16
538,10,12.76,47.29
538,11,13.03,48.97
538,12,15.38,51.02
538,13,15.47,59.20
538,14,16.18,54.43
538,15,17.79,46.55
538,16,21.15,51.16
538,17,25.26,53.91
538,18,28.21,55.29
538,19,31.91,54.57
538,20,32.91,50.61
538,21,31.79,48.28
538,22,31.18,49.48
538,23,17.00,16.44
538,24,36.88,56.78
539,1,0.02,0.14
539,2,0.12,0.33
539,3,0.10,0.30
539,4,0.37,0.49
539,5,0.39,0.53
539,6,0.31,0.68
539,7,2.31,5.52
539,8,2.55,8.11
539,9,4.59,12.18
539,10,4.78,12.88
539,11,5.57,13.84
539,12,5.25,9.16
539,13,4.31,11.66
539,14,3.51,6.62
539,15,3.55,7.23
539,16,5.39,8.96
539,17,9.02,17.58
539,18,13.20,25.27
539,19,13.84,28.31
539,20,16.65,31.46
539,21,17.53,31.80
539,22,20.78,32.64
539,23,23.92,38.36
539,24,27.94,45.37
540,1,0.00,0.00
540,2,0.00,0.00
540,3,0.27,0.45
540,4,0.06,0.24
540,5,0.09,0.29
540,6,0.00,0.00
540,7,0.18,0.73
540,8,0.18,0.58
540,9,0.12,0.42
540,10,2.33,5.09
540,11,6.76,7.73
540,12,5.48,8.17
540,13,8.45,20.46
540,14,5.21,6.08
540,15,9.88,35.35
540,16,24.64,135.10
540,17,12.64,71.34
540,18,120.91,150.73
540,19,131.15,159.51
540,20,136.61,115.56
540,21,144.42,114.43
540,22,314.33,291.27
540,23,26.85,73.45
540,24,35.97,92.85
541,1,0.06,0.25
541,2,0.16,0.37
541,3,0.44,0.50
541,4,0.66,0.48
541,5,0.44,0.50
541,6,0.41,0.50
541,7,0.53,2.66
541,8,0.97,5.30
541,9,1.47,7.77
541,10,1.44,7.42
541,11,2.00,7.20
541,12,7.16,26.66
541,13,8.06,31.58
541,14,17.97,80.79
541,15,35.06,156.35
541,16,59.00,276.69
541,17,38.72,129.98
541,18,40.94,116.31
541,19,49.53,114.27
541,20,64.50,107.29
541,21,70.53,85.42
541,22,57.81,72.49
541,23,76.84,82.21
541,24,85.28,78.70
542,1,0.17,0.38
542,2,0.31,0.47
542,3,0.51,0.51
542,4,0.51,0.51
542,5,0.51,0.51
542,6,6.20,16.53
542,7,7.54,15.34
542,8,13.26,35.28
542,9,21.14,63.04
542,10,31.60,89.06
542,11,41.06,94.81
542,12,42.14,104.96
542,13,60.31,161.18
542,14,77.34,218.21
542,15,124.97,337.35
542,16,168.74,442.69
542,17,195.86,523.51
542,18,204.00,524.73
542,19,233.29,575.56
542,20,244.20,492.45
542,21,328.60,535.68
542,22,368.89,577.93
542,23,381.23,587.21
542,24,428.69,700.56
543,1,0.00,0.00
543,2,0.00,0.00
543,3,0.04,0.19
543,4,0.04,0.19
543,5,0.04,0.19
543,6,0.04,0.19
543,7,0.04,0.19
543,8,0.30,1.17
543,9,0.26,0.98
543,10,2.52,3.18
543,11,3.04,4.75
543,12,2.96,3.92
543,13,3.04,3.51
543,14,5.56,11.00
543,15,4.04,7.66
543,16,4.22,5.91
543,17,5.67,8.29
543,18,9.70,14.46
543,19,8.07,10.49
543,20,5.19,5.17
543,21,8.41,11.52
543,22,16.30,40.73
543,23,14.59,18.80
543,24,28.11,44.78
544,1,0.00,0.00
544,2,0.11,0.31
544,3,0.19,0.40
544,4,0.08,0.28
544,5,0.14,0.35
544,6,0.43,0.50
544,7,0.70,0.46
544,8,0.81,0.40
544,9,0.97,0.16
544,10,1.05,0.91
544,11,1.00,0.00
544,12,1.00,0.00
544,13,1.00,0.00
544,14,0.97,0.16
544,15,1.00,0.00
544,16,10.70,12.25
544,17,19.35,25.60
544,18,45.54,56.85
544,19,75.43,97.08
544,20,93.54,100.75
544,21,106.16,86.00
544,22,94.05,82.91
544,23,59.84,46.31
544,24,55.73,52.75
545,1,0.05,0.21
545,2,0.14,0.35
545,3,0.23,0.43
545,4,0.00,0.00
545,5,0.00,0.00
545,6,0.00,0.00
545,7,0.00,0.00
545,8,5.50,13.97
545,9,6.00,14.03
545,10,5.68,10.13
545,11,14.45,19.52
545,12,15.45,22.91
545,13,20.41,36.90
545,14,20.77,30.65
545,15,25.18,42.07
545,16,33.18,61.90
545,17,60.86,108.71
545,18,98.27,169.76
545,19,108.32,179.61
545,20,115.77,187.19
545,21,131.27,185.98
545,22,137.91,179.81
545,23,140.55,141.23
545,24,132.41,128.77
546,1,0.07,0.25
546,2,0.12,0.33
546,3,0.34,0.48
546,4,0.45,0.50
546,5,0.46,0.58
546,6,0.54,0.60
546,7,2.50,5.12
546,8,2.86,5.75
546,9,3.45,4.48
546,10,5.96,8.18
546,11,4.73,6.59
546,12,5.81,5.98
546,13,7.86,10.00
546,14,7.88,10.78
546,15,8.99,16.91
546,16,10.57,16.83
546,17,19.42,32.17
546,18,27.08,35.07
546,19,39.85,58.21
546,20,47.99,58.09
546,21,62.16,80.59
546,22,64.08,91.72
546,23,69.85,101.02
546,24,75.35,98.17
547,1,0.00,0.00
547,2,0.14,0.35
547,3,0.22,0.42
547,4,0.08,0.28
547,5,0.16,0.37
547,6,0.46,0.51
547,7,0.73,0.45
547,8,0.81,0.40
547,9,0.97,0.16
547,10,1.05,0.91
547,11,1.00,0.00
547,12,1.00,0.00
547,13,1.00,0.00
547,14,0.97,0.16
547,15,1.00,0.00
547,16,9.65,10.91
547,17,18.73,25.41
547,18,43.46,56.73
547,19,74.30,97.58
547,20,86.08,92.15
547,21,104.70,86.25
547,22,91.08,82.22
547,23,58.84,46.68
547,24,53.73,52.47
548,1,0.03,0.16
548,2,0.07,0.27
548,3,0.25,0.44
548,4,0.28,0.45
548,5,0.35,0.48
548,6,0.30,0.46
548,7,0.33,0.47
548,8,0.40,0.50
548,9,0.53,0.51
548,10,0.68,0.47
548,11,0.68,0.47
548,12,0.65,0.48
548,13,0.70,0.46
548,14,0.68,0.47
548,15,0.72,0.45
548,16,0.72,0.45
548,17,0.72,0.45
548,18,0.72,0.51
548,19,122.12,320.93
548,20,120.17,289.26
548,21,176.00,421.95
548,22,204.57,552.14
548,23,183.25,468.14
548,24,200.38,467.99
549,1,0.03,0.19
549,2,0.03,0.19
549,3,0.21,0.41
549,4,0.17,0.38
549,5,0.10,0.31
549,6,0.14,0.35
549,7,0.38,0.49
549,8,0.45,0.51
549,9,3.07,6.35
549,10,4.59,6.77
549,11,4.17,3.20
549,12,7.14,11.96
549,13,9.14,16.85
549,14,8.41,12.09
549,15,9.62,12.14
549,16,20.31,41.14
549,17,21.45,40.44
549,18,21.14,38.20
549,19,48.86,105.06
549,20,55.00,74.50
549,21,57.69,70.64
549,22,85.76,89.23
549,23,95.79,92.40
549,24,110.72,157.28
550,1,0.05,0.21
550,2,0.09,0.29
550,3,0.23,0.43
550,4,0.00,0.00
550,5,0.00,0.00
550,6,0.00,0.00
550,7,0.00,0.00
550,8,5.45,13.98
550,9,6.09,14.01
550,10,5.73,10.14
550,11,14.50,19.49
550,12,15.27,22.96
550,13,20.23,36.97
550,14,20.14,30.90
550,15,24.82,42.24
550,16,33.32,61.85
550,17,61.05,108.63
550,18,97.86,169.90
550,19,108.23,179.65
550,20,115.86,187.15
550,21,130.23,186.33
550,22,135.09,180.88
550,23,142.55,140.88
550,24,131.73,128.92
551,1,0.00,0.00
551,2,0.00,0.00
551,3,0.30,0.47
551,4,0.06,0.24
551,5,0.12,0.33
551,6,0.00,0.00
551,7,0.18,0.73
551,8,0.18,0.58
551,9,0.12,0.42
551,10,2.42,5.09
551,11,7.06,7.69
551,12,5.48,8.17
551,13,8.42,20.47
551,14,4.97,6.12
551,15,8.94,35.18
551,16,24.55,135.12
551,17,12.64,71.34
551,18,125.82,149.30
551,19,110.30,118.66
551,20,136.61,115.56
551,21,141.48,115.52
551,22,316.58,290.21
551,23,26.85,73.45
551,24,35.97,92.85
552,1,0.05,0.23
552,2,0.32,0.47
552,3,0.78,0.42
552,4,0.78,0.42
552,5,0.78,0.42
552,6,0.76,0.43
552,7,0.54,0.51
552,8,0.89,0.31
552,9,1.00,1.60
552,10,0.84,0.37
552,11,0.86,0.35
552,12,3.05,6.64
552,13,54.16,248.80
552,14,64.27,215.40
552,15,99.00,328.54
552,16,115.32,303.17
552,17,106.24,199.84
552,18,128.73,203.38
552,19,188.16,230.28
552,20,156.97,186.51
552,21,156.78,178.59
552,22,155.73,202.32
552,23,159.30,223.28
552,24,168.62,225.13
553,1,0.06,0.25
553,2,0.16,0.37
553,3,0.44,0.50
553,4,0.66,0.48
553,5,0.44,0.50
553,6,0.41,0.50
553,7,0.53,2.66
553,8,0.97,5.30
553,9,1.47,7.77
553,10,1.44,7.42
553,11,1.97,7.21
553,12,7.09,26.68
553,13,8.09,31.57
553,14,18.12,80.76
553,15,35.00,156.36
553,16,59.00,276.69
553,17,38.66,129.99
553,18,40.94,116.31
553,19,48.47,114.46
553,20,64.53,107.28
553,21,70.75,85.28
553,22,57.47,72.68
553,23,75.69,82.82
553,24,84.28,79.31
554,1,0.09,0.30
554,2,0.31,0.47
554,3,0.50,0.51
554,4,0.56,0.50
554,5,0.47,0.51
554,6,0.62,0.49
554,7,2.06,5.81
554,8,2.53,5.55
554,9,2.38,2.49
554,10,3.34,3.77
554,11,7.50,10.29
554,12,8.19,14.69
554,13,8.28,14.82
554,14,9.25,12.56
554,15,5.94,9.93
554,16,10.81,12.82
554,17,12.75,23.32
554,18,18.97,28.15
554,19,32.53,70.22
554,20,30.25,36.82
554,21,32.62,45.58
554,22,23.34,26.38
554,23,28.44,27.19
554,24,27.03,36.33
555,1,0.20,0.41
555,2,0.31,0.47
555,3,0.51,0.51
555,4,0.51,0.51
555,5,0.51,0.51
555,6,23.23,102.05
555,7,22.97,92.46
555,8,33.54,124.88
555,9,45.89,158.87
555,10,76.20,274.06
555,11,82.91,265.80
555,12,76.91,233.23
555,13,99.37,274.89
555,14,109.06,288.08
555,15,184.31,470.95
555,16,200.60,472.84
555,17,231.20,554.03
555,18,235.74,549.70
555,19,258.31,593.03
555,20,264.06,510.60
