districtid,timeid,neighbormean,neighborstdev
310,13,1.70,1.70
310,14,7.90,16.31
310,15,3.10,3.98
310,16,5.10,3.87
310,17,6.50,4.40
310,18,11.30,13.67
310,19,10.20,8.80
310,20,17.30,16.40
310,21,21.90,16.99
310,22,16.30,14.21
310,23,26.60,18.86
310,24,53.10,47.29
311,1,0.00,0.00
311,2,0.00,0.00
311,3,0.00,0.00
311,4,0.00,0.00
311,5,0.00,0.00
311,6,0.25,0.50
311,7,0.50,0.58
311,8,0.25,0.50
311,9,3.75,6.24
311,10,5.75,8.88
311,11,3.50,3.00
311,12,17.50,31.01
311,13,11.00,7.79
311,14,17.25,26.51
311,15,19.00,26.94
311,16,82.50,93.40
311,17,106.25,121.09
311,18,93.00,102.80
311,19,253.25,248.06
311,20,243.00,177.59
311,21,226.00,170.62
311,22,302.25,244.59
311,23,261.00,273.77
311,24,291.75,233.63
312,1,0.50,0.58
312,2,0.50,0.58
312,3,0.75,0.50
312,4,0.50,0.58
312,5,1.00,0.00
312,6,1.00,0.00
312,7,5.25,6.65
312,8,1.50,0.58
312,9,5.25,7.93
312,10,3.00,2.16
312,11,11.75,12.74
312,12,5.50,5.69
312,13,53.50,96.45
312,14,25.25,30.93
312,15,17.00,21.43
312,16,12.50,11.56
312,17,22.00,30.01
312,18,44.25,57.05
312,19,51.75,62.60
312,20,93.00,141.59
312,21,54.50,82.63
312,22,61.25,42.43
312,23,80.25,85.46
312,24,48.50,37.24
313,1,0.20,0.45
313,2,0.40,0.55
313,3,0.20,0.45
313,4,0.60,0.55
313,5,1.00,0.00
313,6,1.00,0.00
313,7,51.40,111.03
313,8,60.60,122.69
313,9,144.20,315.74
313,10,59.80,121.46
313,11,62.20,124.02
313,12,60.80,127.58
313,13,71.80,152.17
313,14,63.40,135.62
313,15,48.40,91.03
313,16,40.60,73.47
313,17,43.60,75.33
313,18,50.80,83.15
313,19,45.80,75.44
313,20,45.40,58.48
313,21,41.80,65.77
313,22,40.40,68.20
313,23,13.40,10.01
313,24,44.00,67.22
314,1,0.00,0.00
314,2,0.00,0.00
314,3,0.33,0.58
314,4,0.33,0.58
314,5,0.67,0.58
314,6,0.67,0.58
314,7,1.67,2.08
314,8,0.67,0.58
314,9,1.00,1.00
314,10,1.00,1.73
314,11,1.33,0.58
314,12,0.67,0.58
314,13,2.67,1.15
314,14,4.00,3.61
314,15,5.67,6.43
314,16,7.67,11.55
314,17,37.00,58.90
314,18,25.00,36.50
314,19,17.33,11.93
314,20,33.00,17.35
314,21,32.67,48.91
314,22,35.67,32.50
314,23,25.67,16.01
314,24,35.33,21.39
315,1,0.17,0.41
315,2,0.17,0.41
315,3,0.33,0.52
315,4,0.17,0.41
315,5,0.17,0.41
315,6,0.17,0.41
315,7,0.33,0.52
315,8,0.33,0.52
315,9,1.83,1.60
315,10,5.17,5.98
315,11,4.83,4.07
315,12,5.33,3.83
315,13,11.00,6.07
315,14,11.67,12.42
315,15,7.67,7.89
315,16,19.00,18.29
315,17,53.33,75.02
315,18,58.00,75.14
315,19,130.00,118.19
315,20,162.67,171.33
315,21,155.83,166.57
315,22,213.17,245.02
315,23,230.50,259.29
315,24,264.17,305.98
316,1,0.00,0.00
316,2,0.00,0.00
316,3,0.00,0.00
316,4,0.00,0.00
316,5,0.00,0.00
316,6,0.40,0.55
316,7,0.20,0.45
316,8,1.20,2.17
316,9,1.20,1.10
316,10,1.40,1.14
316,11,2.00,2.24
316,12,2.20,1.92
316,13,3.40,2.30
316,14,1.40,2.61
316,15,2.60,4.16
316,16,4.40,2.30
316,17,3.40,2.30
316,18,37.20,44.20
316,19,49.60,67.18
316,20,34.40,38.76
316,21,38.00,53.98
316,22,29.20,27.33
316,23,33.20,27.03
316,24,35.20,21.56
317,1,0.00,0.00
317,2,0.00,0.00
317,3,0.17,0.41
317,4,0.17,0.41
317,5,0.00,0.00
317,6,0.17,0.41
317,7,0.00,0.00
317,8,0.17,0.41
317,9,0.00,0.00
317,10,2.17,4.36
317,11,2.33,1.75
317,12,6.00,6.90
317,13,4.17,4.36
317,14,2.00,2.45
317,15,5.33,6.98
317,16,4.67,4.23
317,17,7.67,13.94
317,18,10.67,10.31
317,19,3.67,3.88
317,20,10.67,11.11
317,21,14.33,15.23
317,22,50.17,82.83
317,23,28.83,30.97
317,24,58.00,85.50
319,1,0.17,0.41
319,2,0.50,0.55
319,3,0.83,0.41
319,4,0.83,0.41
319,5,0.83,0.41
319,6,0.83,0.41
319,7,3.67,2.88
319,8,2.83,1.83
319,9,3.83,3.37
319,10,4.83,4.36
319,11,13.83,10.19
319,12,14.67,13.03
319,13,26.33,30.27
319,14,39.00,35.24
319,15,53.33,70.96
319,16,53.50,68.63
319,17,59.67,55.02
319,18,61.00,60.32
319,19,69.50,71.19
319,20,72.67,77.41
319,21,68.83,56.46
319,22,71.17,59.00
319,23,59.33,38.46
319,24,81.67,64.90
320,1,0.00,0.00
320,2,0.11,0.33
320,3,0.22,0.44
320,4,0.44,0.53
320,5,0.22,0.44
320,6,0.56,0.53
320,7,0.44,0.53
320,8,1.33,1.50
320,9,1.44,1.01
320,10,2.67,3.67
320,11,2.00,2.18
320,12,1.11,0.93
320,13,5.89,11.08
320,14,2.56,2.74
320,15,1.89,1.69
320,16,6.00,5.27
320,17,13.67,21.10
320,18,19.00,19.25
320,19,43.11,70.10
320,20,42.00,37.68
320,21,33.56,36.56
320,22,37.22,26.83
320,23,25.44,13.88
320,24,30.56,13.29
321,1,0.25,0.50
321,2,0.75,0.50
321,3,1.00,0.00
321,4,1.00,0.00
321,5,1.00,0.00
321,6,0.75,0.50
321,7,4.00,3.16
321,8,11.00,10.49
321,9,9.50,12.50
321,10,8.75,8.42
321,11,12.00,7.96
321,12,11.50,2.08
321,13,26.75,15.06
321,14,27.50,25.49
321,15,49.50,51.67
321,16,39.75,28.81
321,17,47.75,34.58
321,18,32.50,35.69
321,19,36.75,34.76
321,20,43.75,55.82
321,21,30.00,27.19
321,22,50.00,43.76
321,23,46.75,44.40
321,24,62.75,54.82
322,1,0.12,0.35
322,2,0.25,0.46
322,3,0.38,0.52
322,4,0.38,0.52
322,5,0.50,0.53
322,6,0.62,0.52
322,7,1.62,2.77
322,8,0.88,1.36
322,9,3.62,3.58
322,10,8.25,11.26
322,11,5.75,7.19
322,12,6.38,6.76
322,13,5.12,5.17
322,14,5.38,5.48
322,15,2.88,2.59
322,16,7.62,3.50
322,17,19.25,16.12
322,18,32.75,32.23
322,19,72.75,63.93
322,20,71.75,65.91
322,21,94.12,63.51
322,22,61.12,41.77
322,23,66.38,41.58
322,24,56.38,53.11
323,1,0.00,0.00
323,2,0.00,0.00
323,3,0.00,0.00
323,4,0.00,0.00
323,5,0.00,0.00
323,6,0.00,0.00
323,7,0.00,0.00
323,8,0.67,1.15
323,9,0.67,0.58
323,10,3.33,4.16
323,11,0.67,0.58
323,12,1.67,2.08
323,13,2.00,1.00
323,14,4.33,0.58
323,15,2.67,1.53
323,16,4.33,4.93
323,17,10.00,12.17
323,18,17.00,20.42
323,19,14.00,19.92
323,20,19.00,20.22
323,21,22.33,17.62
323,22,26.33,4.04
323,23,28.33,34.21
323,24,18.33,14.22
324,1,0.00,0.00
324,2,0.00,0.00
324,3,0.12,0.35
324,4,0.50,0.53
324,5,0.25,0.46
324,6,0.50,0.53
324,7,0.50,0.76
324,8,0.62,0.92
324,9,0.88,0.99
324,10,3.38,3.81
324,11,3.88,4.49
324,12,0.75,1.04
324,13,12.38,15.36
324,14,1.00,1.69
324,15,1.62,1.60
324,16,2.88,2.23
324,17,17.25,24.33
324,18,15.12,12.29
324,19,6.25,6.78
324,20,53.62,50.56
324,21,17.12,16.40
324,22,20.12,14.99
324,23,26.25,20.04
324,24,39.12,17.24
325,1,0.00,0.00
325,2,0.00,0.00
325,3,0.29,0.49
325,4,0.14,0.38
325,5,0.14,0.38
325,6,0.00,0.00
325,7,0.57,1.51
325,8,0.00,0.00
325,9,0.14,0.38
325,10,1.00,1.41
325,11,3.86,4.30
325,12,5.57,7.89
325,13,5.14,8.51
325,14,2.29,2.98
325,15,1.00,1.73
325,16,0.57,1.13
325,17,0.14,0.38
325,18,89.86,119.66
325,19,54.00,70.53
325,20,110.57,102.69
325,21,133.86,152.80
325,22,221.29,216.58
325,23,16.43,38.76
325,24,20.00,45.31
326,1,0.00,0.00
326,2,0.00,0.00
326,3,0.40,0.55
326,4,0.00,0.00
326,5,0.20,0.45
326,6,0.60,0.55
326,7,0.40,0.55
326,8,1.00,0.71
326,9,6.40,13.76
326,10,3.20,6.06
326,11,1.80,2.39
326,12,5.00,7.84
326,13,1.00,1.22
326,14,1.00,1.22
326,15,2.00,1.00
326,16,4.40,5.41
326,17,25.40,31.88
326,18,25.00,29.84
326,19,40.20,61.24
326,20,48.00,28.33
326,21,41.80,34.17
326,22,25.60,20.71
326,23,47.40,47.45
326,24,55.80,24.22
327,1,0.00,0.00
327,2,0.00,0.00
327,3,0.22,0.44
327,4,0.00,0.00
327,5,0.00,0.00
327,6,0.00,0.00
327,7,0.00,0.00
327,8,0.33,1.00
327,9,0.00,0.00
327,10,0.56,0.73
327,11,3.89,4.26
327,12,1.56,1.81
327,13,2.78,2.33
327,14,4.11,4.48
327,15,8.00,10.78
327,16,1.89,1.96
327,17,2.11,4.04
327,18,43.67,67.65
327,19,182.44,272.31
327,20,54.33,50.30
327,21,69.11,66.15
327,22,235.67,327.72
327,23,17.78,44.96
327,24,20.89,45.49
328,1,0.00,0.00
328,2,0.00,0.00
328,3,0.00,0.00
328,4,0.00,0.00
328,5,0.00,0.00
328,6,0.00,0.00
328,7,0.50,1.00
328,8,0.00,0.00
328,9,2.25,3.86
328,10,2.00,0.82
328,11,6.50,8.02
328,12,12.00,15.17
328,13,12.00,21.34
328,14,7.00,8.16
328,15,4.75,6.29
328,16,3.25,3.86
328,17,2.25,1.89
328,18,47.50,46.61
328,19,11.25,10.72
328,20,19.50,13.70
328,21,11.75,7.32
328,22,6.75,7.80
328,23,18.25,8.62
328,24,43.00,26.94
329,1,0.00,0.00
329,2,0.00,0.00
329,3,0.14,0.38
329,4,0.29,0.49
329,5,0.14,0.38
329,6,0.71,0.49
329,7,2.14,2.79
329,8,1.43,1.72
329,9,3.14,2.34
329,10,9.29,19.75
329,11,4.29,3.45
329,12,3.29,2.50
329,13,6.29,6.05
329,14,2.14,1.57
329,15,5.71,5.35
329,16,4.29,5.25
329,17,12.00,13.55
329,18,12.57,14.43
329,19,25.14,22.31
329,20,28.71,25.16
329,21,40.43,21.46
329,22,50.00,13.65
329,23,58.43,43.81
329,24,48.71,35.79
330,1,0.00,0.00
330,2,0.00,0.00
330,3,0.00,0.00
330,4,0.00,0.00
330,5,0.00,0.00
330,6,0.00,0.00
330,7,0.25,0.50
330,8,0.00,0.00
330,9,0.00,0.00
330,10,4.50,3.79
330,11,1.50,1.73
330,12,1.50,1.73
330,13,2.00,1.41
330,14,17.50,24.23
330,15,2.50,1.00
330,16,2.00,1.41
330,17,8.75,7.59
330,18,2.50,1.29
330,19,8.50,5.20
330,20,8.50,6.56
330,21,20.00,19.20
330,22,13.75,9.91
330,23,14.50,18.08
330,24,37.25,29.84
331,1,0.00,0.00
331,2,0.14,0.38
331,3,0.29,0.49
331,4,0.14,0.38
331,5,0.00,0.00
331,6,0.43,0.53
331,7,0.57,0.53
331,8,1.00,0.00
331,9,1.71,1.89
331,10,2.00,2.65
331,11,1.00,0.00
331,12,2.57,3.36
331,13,1.71,1.25
331,14,2.29,3.40
331,15,2.14,1.95
331,16,15.57,15.04
331,17,16.71,11.80
331,18,46.57,27.99
331,19,35.71,31.89
331,20,103.57,104.79
331,21,120.43,19.34
331,22,116.43,38.64
331,23,80.14,41.29
331,24,71.86,23.56
332,1,0.00,0.00
332,2,0.00,0.00
332,3,0.25,0.46
332,4,0.12,0.35
332,5,0.25,0.46
332,6,0.38,0.52
332,7,0.62,0.74
332,8,0.88,1.36
332,9,1.88,1.81
332,10,5.62,5.04
332,11,4.25,6.52
332,12,4.75,3.33
332,13,2.75,1.04
332,14,4.38,4.50
332,15,4.25,2.38
332,16,7.00,3.93
332,17,11.88,13.48
332,18,10.38,9.91
332,19,29.00,22.54
332,20,38.50,31.20
332,21,73.25,48.22
332,22,61.25,25.76
332,23,55.12,34.64
332,24,56.62,31.05
333,1,0.00,0.00
333,2,0.00,0.00
333,3,0.14,0.38
333,4,0.14,0.38
333,5,0.29,0.49
333,6,0.29,0.49
333,7,0.14,0.38
333,8,0.29,0.76
333,9,0.29,0.49
333,10,1.71,1.38
333,11,3.86,4.53
333,12,6.57,12.18
333,13,1.86,0.90
333,14,5.00,5.74
333,15,8.29,13.92
333,16,6.43,8.42
333,17,4.00,5.07
333,18,13.29,22.64
333,19,23.57,46.05
333,20,33.14,48.50
333,21,55.14,111.87
333,22,25.43,32.22
333,23,35.71,67.46
333,24,49.86,92.49
334,1,0.00,0.00
334,2,0.29,0.49
334,3,0.14,0.38
334,4,0.43,0.53
334,5,0.29,0.49
334,6,0.29,0.49
334,7,3.00,6.63
334,8,4.00,9.29
334,9,4.57,10.34
334,10,7.00,13.72
334,11,6.14,9.34
334,12,8.86,18.68
334,13,10.29,23.26
334,14,6.71,7.70
334,15,7.00,15.00
334,16,9.43,18.39
334,17,16.29,27.19
334,18,18.29,40.04
334,19,26.86,46.86
334,20,30.71,55.91
334,21,27.29,49.08
334,22,34.14,36.55
334,23,32.43,46.04
334,24,44.57,59.33
335,1,0.40,0.55
335,2,0.40,0.55
335,3,0.60,0.55
335,4,1.00,0.00
335,5,0.80,0.45
335,6,0.80,0.45
335,7,0.40,0.55
335,8,3.20,7.16
335,9,1.80,3.03
335,10,3.00,6.16
335,11,1.60,0.89
335,12,5.20,8.84
335,13,6.00,10.65
335,14,14.60,21.28
335,15,23.80,21.76
335,16,28.40,32.53
335,17,41.60,51.59
335,18,93.20,108.25
335,19,145.80,175.71
335,20,171.80,190.57
335,21,200.40,233.85
335,22,178.60,207.67
335,23,232.40,267.20
335,24,308.80,334.67
336,1,0.40,0.55
336,2,0.40,0.55
336,3,0.60,0.55
336,4,0.60,0.55
336,5,0.60,0.55
336,6,0.60,0.55
336,7,17.00,24.11
336,8,3.20,4.38
336,9,2.20,2.17
336,10,3.40,2.88
336,11,4.60,3.29
336,12,2.00,1.22
336,13,4.20,3.27
336,14,7.20,7.79
336,15,8.60,6.50
336,16,3.20,3.35
336,17,6.40,7.20
336,18,9.20,13.08
336,19,15.00,22.66
336,20,25.00,16.55
336,21,36.40,38.04
336,22,34.80,25.20
336,23,50.80,30.78
336,24,62.20,42.73
337,1,0.33,0.52
337,2,0.50,0.55
337,3,0.67,0.52
337,4,0.67,0.52
337,5,0.50,0.55
337,6,0.33,0.52
337,7,3.50,3.56
337,8,4.00,5.93
337,9,5.00,4.47
337,10,3.83,4.71
337,11,34.50,61.03
337,12,19.33,21.38
337,13,37.00,51.70
337,14,31.83,44.00
337,15,47.50,73.52
337,16,49.17,67.13
337,17,31.17,31.85
337,18,61.50,50.97
337,19,83.50,72.24
337,20,63.50,68.86
337,21,60.50,56.06
337,22,42.17,51.50
337,23,49.33,43.73
337,24,70.50,67.73
338,1,0.00,0.00
338,2,0.25,0.50
338,3,0.25,0.50
338,4,0.25,0.50
338,5,0.00,0.00
338,6,0.00,0.00
338,7,0.50,1.00
338,8,1.75,2.22
338,9,2.00,1.83
338,10,3.25,3.86
338,11,2.50,1.29
338,12,4.75,6.24
338,13,1.75,0.96
338,14,3.00,2.94
338,15,7.25,8.14
338,16,23.00,36.69
338,17,38.25,43.60
338,18,12.50,11.73
338,19,8.00,7.53
338,20,9.75,7.23
338,21,12.25,13.40
338,22,9.00,5.10
338,23,19.00,10.71
338,24,26.50,19.57
339,1,0.00,0.00
339,2,0.00,0.00
339,3,0.50,0.55
339,4,0.17,0.41
339,5,0.33,0.52
339,6,0.50,0.55
339,7,0.50,0.55
339,8,0.33,0.52
339,9,0.17,0.41
339,10,0.83,0.41
339,11,0.83,0.41
339,12,0.50,0.55
339,13,0.67,0.52
339,14,0.67,0.52
339,15,0.83,0.41
339,16,0.83,0.41
339,17,0.83,0.41
339,18,0.83,0.41
339,19,80.50,96.11
339,20,115.83,131.39
339,21,103.33,80.43
339,22,199.00,233.89
339,23,113.17,105.24
339,24,149.00,121.70
340,1,0.00,0.00
340,2,0.00,0.00
340,3,0.17,0.41
340,4,0.33,0.52
340,5,0.50,0.55
340,6,0.33,0.52
340,7,0.50,0.55
340,8,0.50,0.55
340,9,0.83,0.41
340,10,0.83,0.41
340,11,0.67,0.52
340,12,0.83,0.41
340,13,0.83,0.41
340,14,0.83,0.41
340,15,0.83,0.41
340,16,0.83,0.41
340,17,0.83,0.41
340,18,1.00,0.63
340,19,97.83,86.11
340,20,129.83,90.23
340,21,194.50,219.63
340,22,266.67,265.07
340,23,233.33,179.14
340,24,265.17,159.16
341,1,0.00,0.00
341,2,0.00,0.00
341,3,0.25,0.50
341,4,0.00,0.00
341,5,0.00,0.00
341,6,0.00,0.00
341,7,0.25,0.50
341,8,0.25,0.50
341,9,0.00,0.00
341,10,0.75,0.96
341,11,0.50,1.00
341,12,1.00,0.82
341,13,3.50,5.00
341,14,5.00,5.60
341,15,2.00,3.37
341,16,0.25,0.50
341,17,0.25,0.50
341,18,89.75,119.46
341,19,71.00,86.98
341,20,53.50,67.40
341,21,79.00,89.77
341,22,186.50,205.24
341,23,36.25,71.17
341,24,40.75,78.18
342,1,0.25,0.50
342,2,0.00,0.00
342,3,0.50,0.58
342,4,0.25,0.50
342,5,0.50,0.58
342,6,0.00,0.00
342,7,0.00,0.00
342,8,0.75,0.50
342,9,1.00,0.82
342,10,3.50,2.08
342,11,3.50,1.73
342,12,2.25,1.50
342,13,2.50,1.29
342,14,2.25,1.50
342,15,3.75,2.75
342,16,2.25,2.50
342,17,2.75,1.26
342,18,1.75,1.50
342,19,5.75,6.60
342,20,7.75,1.71
342,21,4.25,2.87
342,22,11.50,2.08
342,23,6.00,5.60
342,24,9.75,8.10
343,1,0.00,0.00
343,2,0.14,0.38
343,3,0.29,0.49
343,4,0.29,0.49
343,5,0.14,0.38
343,6,0.29,0.49
343,7,2.43,1.99
343,8,4.29,7.13
343,9,2.29,1.38
343,10,1.86,1.46
343,11,1.71,1.60
343,12,7.57,11.18
343,13,11.43,17.16
343,14,11.86,19.31
343,15,7.14,7.82
343,16,10.86,15.89
343,17,19.57,26.77
343,18,29.29,31.10
343,19,40.71,60.20
343,20,64.71,109.95
343,21,58.00,88.76
343,22,57.71,85.32
343,23,45.86,42.46
343,24,78.86,104.46
344,1,0.00,0.00
344,2,0.11,0.33
344,3,0.56,0.53
344,4,0.56,0.53
344,5,0.33,0.50
344,6,0.22,0.44
344,7,1.11,1.54
344,8,0.67,0.50
344,9,0.78,1.09
344,10,1.67,1.41
344,11,2.56,2.51
344,12,3.56,3.47
344,13,3.00,2.18
344,14,8.78,7.29
344,15,10.22,16.19
344,16,10.00,13.27
344,17,19.11,33.57
344,18,18.56,21.78
344,19,14.89,15.88
344,20,17.11,16.80
344,21,21.78,27.17
344,22,24.56,21.74
344,23,32.56,17.56
344,24,40.67,24.70
345,1,0.20,0.45
345,2,0.60,0.55
345,3,0.80,0.45
345,4,1.00,0.00
345,5,1.00,0.00
345,6,1.00,0.00
345,7,4.60,2.07
345,8,9.80,9.65
345,9,6.60,11.50
345,10,9.80,6.98
345,11,12.00,8.43
345,12,10.40,6.23
345,13,22.60,16.65
345,14,17.80,10.99
345,15,50.00,49.08
345,16,47.00,34.79
345,17,60.00,59.92
345,18,65.00,46.55
345,19,48.40,42.54
345,20,73.40,68.70
345,21,55.40,30.00
345,22,75.60,48.11
345,23,66.80,22.85
345,24,94.40,43.57
346,1,0.00,0.00
346,2,0.00,0.00
346,3,0.00,0.00
346,4,0.80,0.45
346,5,0.60,0.55
346,6,1.20,1.64
346,7,0.80,0.84
346,8,2.00,1.87
346,9,4.20,6.06
346,10,3.80,3.77
346,11,1.60,1.52
346,12,3.00,3.16
346,13,2.00,2.55
346,14,4.40,5.59
346,15,1.60,1.14
346,16,4.80,4.02
346,17,6.60,5.50
346,18,14.00,5.57
346,19,8.00,9.30
346,20,11.40,4.72
346,21,8.20,4.32
346,22,12.20,5.31
346,23,18.40,16.83
346,24,15.60,5.77
347,1,0.25,0.46
347,2,0.25,0.46
347,3,0.38,0.52
347,4,0.50,0.53
347,5,0.88,0.99
347,6,0.75,1.04
347,7,1.75,3.06
347,8,1.25,1.04
347,9,2.38,2.72
347,10,5.00,3.02
347,11,3.50,3.59
347,12,7.12,10.25
347,13,15.12,20.12
347,14,13.50,18.81
347,15,9.12,10.20
347,16,18.38,28.86
347,17,42.12,66.69
347,18,52.25,74.38
347,19,94.50,145.72
347,20,84.88,107.98
347,21,142.00,185.09
347,22,140.25,230.91
347,23,152.25,248.81
347,24,176.25,224.58
348,1,0.20,0.45
348,2,0.40,0.55
348,3,0.40,0.55
348,4,0.80,0.45
348,5,0.80,0.45
348,6,0.80,0.84
348,7,3.60,4.04
348,8,2.40,3.78
348,9,3.20,4.09
348,10,4.80,3.27
348,11,6.80,5.12
348,12,4.20,2.86
348,13,8.00,6.78
348,14,4.20,3.11
348,15,3.80,2.77
348,16,5.60,4.45
348,17,7.40,7.02
348,18,14.60,17.78
348,19,17.60,15.27
348,20,28.80,28.84
348,21,40.60,25.84
348,22,40.00,31.50
348,23,61.20,46.69
348,24,85.40,71.90
350,1,0.00,0.00
350,2,0.00,0.00
350,3,0.20,0.45
350,4,0.40,0.55
350,5,0.60,0.55
350,6,0.80,0.45
350,7,11.20,15.93
350,8,8.80,15.90
350,9,2.40,2.30
350,10,4.00,2.35
350,11,4.40,6.23
350,12,4.60,4.62
350,13,7.00,5.24
350,14,9.40,5.22
350,15,6.00,5.15
350,16,4.40,2.41
350,17,12.00,7.35
350,18,19.00,12.51
350,19,24.00,16.66
350,20,26.60,14.10
350,21,37.80,36.13
350,22,40.00,38.69
350,23,56.40,36.45
350,24,50.40,35.05
352,1,0.00,0.00
352,2,0.00,0.00
352,3,0.29,0.49
352,4,0.43,0.53
352,5,0.43,0.53
352,6,0.43,0.53
352,7,0.14,0.38
352,8,0.57,0.98
352,9,0.57,0.53
352,10,3.29,3.30
352,11,3.29,3.68
352,12,4.14,7.54
352,13,6.86,12.55
352,14,2.71,1.98
352,15,2.29,1.50
352,16,8.14,11.68
352,17,14.29,11.00
352,18,38.14,46.83
352,19,41.43,61.12
352,20,53.29,55.89
352,21,109.29,131.77
352,22,42.29,52.82
352,23,59.71,63.75
352,24,83.57,77.82
353,1,0.25,0.50
353,2,0.00,0.00
353,3,0.25,0.50
353,4,0.25,0.50
353,5,0.25,0.50
353,6,1.50,2.38
353,7,2.75,3.50
353,8,0.75,0.96
353,9,2.00,1.41
353,10,4.25,1.71
353,11,5.00,6.78
353,12,3.25,2.63
353,13,9.75,8.06
353,14,5.00,3.56
353,15,5.00,5.83
353,16,9.25,6.65
353,17,14.25,7.50
353,18,22.75,21.09
353,19,40.00,23.71
353,20,55.50,45.13
353,21,84.75,31.03
353,22,74.25,41.53
353,23,80.25,62.99
353,24,136.25,118.22
354,1,0.00,0.00
354,2,0.00,0.00
354,3,0.40,0.55
354,4,0.40,0.55
354,5,0.40,0.55
354,6,0.60,0.55
354,7,0.20,0.45
354,8,0.80,1.30
354,9,1.80,0.84
354,10,1.20,1.30
354,11,1.40,1.14
354,12,7.80,8.98
354,13,5.20,6.69
354,14,10.00,10.58
354,15,12.40,22.19
354,16,12.60,16.82
354,17,10.80,8.44
354,18,20.60,21.05
354,19,7.60,5.13
354,20,15.60,11.93
354,21,15.20,16.98
354,22,18.00,20.17
354,23,29.20,7.56
354,24,30.60,19.03
356,1,0.00,0.00
356,2,0.00,0.00
356,3,0.00,0.00
356,4,0.00,0.00
356,5,0.00,0.00
356,6,0.00,0.00
356,7,0.00,0.00
356,8,0.00,0.00
356,9,0.00,0.00
356,10,2.25,3.20
356,11,0.75,0.50
356,12,4.50,5.20
356,13,3.50,4.51
356,14,5.75,6.55
356,15,7.75,15.50
356,16,1.25,1.50
356,17,0.00,0.00
356,18,57.25,86.07
356,19,195.25,356.54
356,20,46.00,48.94
356,21,65.50,65.48
356,22,60.75,58.62
356,23,0.00,0.00
356,24,0.00,0.00
357,1,0.00,0.00
357,2,0.17,0.41
357,3,0.17,0.41
357,4,0.00,0.00
357,5,0.00,0.00
357,6,0.00,0.00
357,7,0.00,0.00
357,8,3.83,4.54
357,9,6.17,7.68
357,10,7.17,6.24
357,11,14.67,17.04
357,12,24.67,26.12
357,13,32.17,31.33
357,14,22.50,26.50
357,15,40.17,55.45
357,16,45.00,65.87
357,17,82.17,129.51
357,18,141.67,208.80
357,19,147.67,196.37
357,20,177.83,229.25
357,21,176.33,244.21
357,22,203.67,225.80
357,23,207.17,179.55
357,24,188.17,160.66
358,1,0.00,0.00
358,2,0.00,0.00
358,3,0.17,0.41
358,4,0.33,0.52
358,5,0.33,0.52
358,6,0.33,0.52
358,7,0.67,1.03
358,8,0.33,0.52
358,9,0.67,0.82
358,10,1.00,1.67
358,11,1.33,1.03
358,12,2.00,2.00
358,13,1.17,0.98
358,14,2.33,2.42
358,15,1.50,0.55
358,16,3.17,2.86
358,17,2.00,0.89
358,18,9.83,4.54
358,19,9.17,7.96
358,20,10.00,6.45
358,21,10.67,5.61
358,22,13.33,9.18
358,23,17.17,15.79
358,24,15.00,7.97
359,1,0.29,0.49
359,2,0.29,0.49
359,3,0.57,0.53
359,4,0.57,0.53
359,5,0.71,0.49
359,6,0.29,0.49
359,7,0.57,0.53
359,8,9.43,9.88
359,9,1.57,1.62
359,10,1.71,2.14
359,11,2.86,2.67
359,12,2.86,2.54
359,13,2.86,1.57
359,14,8.71,16.94
359,15,4.71,6.21
359,16,10.57,21.87
359,17,14.14,27.76
359,18,13.00,25.66
359,19,10.14,9.65
359,20,45.71,59.37
359,21,35.00,41.49
359,22,28.43,27.69
359,23,29.43,24.43
359,24,29.71,18.79
360,1,0.17,0.41
360,2,0.33,0.52
360,3,0.83,0.41
360,4,0.00,0.00
360,5,0.00,0.00
360,6,0.00,0.00
360,7,0.00,0.00
360,8,17.00,24.22
360,9,16.17,24.51
360,10,14.17,15.65
360,11,23.33,29.42
360,12,29.83,33.08
360,13,52.50,57.34
360,14,43.17,47.87
360,15,59.33,59.41
360,16,90.83,96.03
360,17,164.00,168.19
360,18,256.33,271.38
360,19,291.00,270.89
360,20,275.33,303.75
360,21,319.33,279.57
360,22,342.83,243.38
360,23,314.67,171.50
360,24,288.33,148.81
361,1,0.00,0.00
361,2,1.00,0.00
361,3,0.50,0.71
361,4,0.50,0.71
361,5,0.50,0.71
361,6,1.00,0.00
361,7,1.00,1.41
361,8,0.00,0.00
361,9,0.50,0.71
361,10,2.00,1.41
361,11,3.00,2.83
361,12,14.00,5.66
361,13,12.50,2.12
361,14,28.00,31.11
361,15,55.50,26.16
361,16,72.50,27.58
361,17,113.00,16.97
361,18,65.00,4.24
361,19,131.00,56.57
361,20,212.50,21.92
361,21,159.50,30.41
361,22,153.00,31.11
361,23,175.00,36.77
361,24,156.50,40.31
362,1,0.11,0.33
362,2,0.67,0.50
362,3,0.89,0.33
362,4,0.67,0.50
362,5,0.78,0.44
362,6,0.67,0.50
362,7,0.56,0.53
362,8,0.56,0.53
362,9,0.78,0.44
362,10,0.89,0.60
362,11,0.78,0.44
362,12,2.56,2.92
362,13,4.78,5.76
362,14,10.56,8.23
362,15,15.22,13.82
362,16,38.44,34.99
362,17,54.56,40.23
362,18,91.33,63.91
362,19,139.33,139.12
362,20,148.89,111.46
362,21,157.44,122.36
362,22,136.22,84.28
362,23,137.67,104.09
362,24,164.22,126.53
